,state,sum
2154,"[2, 2, 8, 16, 256, 1024]",1308
2155,"[4, 4, 4, 16, 256, 1024]",1308
2156,"[4, 8, 16, 256, 1024]",1308
2157,"[2, 4, 8, 16, 256, 1024]",1310
2158,"[2, 2, 4, 8, 16, 256, 1024]",1312
2159,"[4, 4, 8, 16, 256, 1024]",1312
2160,"[2, 4, 4, 8, 16, 256, 1024]",1314
2161,"[2, 8, 8, 16, 256, 1024]",1314
2162,"[2, 2, 8, 8, 16, 256, 1024]",1316
2163,"[4, 4, 4, 8, 16, 256, 1024]",1316
2164,"[2, 2, 16, 16, 256, 1024]",1316
2165,"[4, 8, 8, 16, 256, 1024]",1316
2166,"[2, 4, 16, 16, 256, 1024]",1318
2167,"[2, 4, 8, 8, 16, 256, 1024]",1318
2168,"[2, 4, 32, 256, 1024]",1318
2169,"[2, 2, 4, 32, 256, 1024]",1320
2170,"[4, 4, 16, 16, 256, 1024]",1320
2171,"[2, 2, 4, 16, 16, 256, 1024]",1320
2172,"[4, 4, 8, 8, 16, 256, 1024]",1320
2173,"[4, 4, 32, 256, 1024]",1320
2174,"[2, 4, 4, 32, 256, 1024]",1322
2175,"[2, 8, 32, 256, 1024]",1322
2176,"[2, 4, 4, 16, 16, 256, 1024]",1322
2177,"[2, 8, 16, 16, 256, 1024]",1322
2178,"[2, 2, 8, 32, 256, 1024]",1324
2179,"[4, 4, 4, 32, 256, 1024]",1324
2180,"[4, 8, 32, 256, 1024]",1324
2181,"[4, 8, 16, 16, 256, 1024]",1324
2182,"[2, 4, 8, 32, 256, 1024]",1326
2183,"[2, 2, 4, 8, 32, 256, 1024]",1328
2184,"[4, 4, 8, 32, 256, 1024]",1328
2185,"[2, 4, 4, 8, 32, 256, 1024]",1330
2186,"[2, 8, 8, 32, 256, 1024]",1330
2187,"[2, 2, 8, 8, 32, 256, 1024]",1332
2188,"[4, 4, 4, 8, 32, 256, 1024]",1332
2189,"[2, 2, 16, 32, 256, 1024]",1332
2190,"[4, 8, 8, 32, 256, 1024]",1332
2191,"[2, 4, 16, 32, 256, 1024]",1334
2192,"[2, 4, 8, 8, 32, 256, 1024]",1334
2193,"[2, 2, 4, 16, 32, 256, 1024]",1336
2194,"[4, 4, 16, 32, 256, 1024]",1336
2195,"[4, 4, 8, 8, 32, 256, 1024]",1336
2196,"[2, 4, 4, 16, 32, 256, 1024]",1338
2197,"[2, 8, 16, 32, 256, 1024]",1338
2198,"[2, 2, 8, 16, 32, 256, 1024]",1340
2199,"[4, 4, 4, 16, 32, 256, 1024]",1340
2200,"[4, 8, 16, 32, 256, 1024]",1340
2201,"[2, 4, 8, 16, 32, 256, 1024]",1342
2202,"[2, 2, 4, 8, 16, 32, 256, 1024]",1344
2203,"[4, 4, 8, 16, 32, 256, 1024]",1344
2204,"[2, 4, 4, 8, 16, 32, 256, 1024]",1346
2205,"[2, 8, 8, 16, 32, 256, 1024]",1346
2206,"[2, 2, 8, 8, 16, 32, 256, 1024]",1348
2207,"[4, 4, 4, 8, 16, 32, 256, 1024]",1348
2208,"[2, 2, 16, 16, 32, 256, 1024]",1348
2209,"[4, 8, 8, 16, 32, 256, 1024]",1348
2210,"[2, 4, 16, 16, 32, 256, 1024]",1350
2211,"[2, 4, 8, 8, 16, 32, 256, 1024]",1350
2212,"[2, 4, 32, 32, 256, 1024]",1350
2213,"[2, 2, 4, 32, 32, 256, 1024]",1352
2214,"[4, 4, 16, 16, 32, 256, 1024]",1352
2215,"[2, 2, 4, 16, 16, 32, 256, 1024]",1352
2216,"[4, 4, 8, 8, 16, 32, 256, 1024]",1352
2217,"[2, 2, 4, 64, 256, 1024]",1352
2218,"[4, 4, 32, 32, 256, 1024]",1352
2219,"[2, 4, 4, 64, 256, 1024]",1354
2220,"[2, 4, 4, 32, 32, 256, 1024]",1354
2221,"[2, 8, 32, 32, 256, 1024]",1354
2222,"[2, 4, 4, 16, 16, 32, 256, 1024]",1354
2223,"[2, 8, 16, 16, 32, 256, 1024]",1354
2224,"[2, 8, 64, 256, 1024]",1354
2225,"[2, 2, 8, 64, 256, 1024]",1356
2226,"[4, 4, 4, 64, 256, 1024]",1356
2227,"[4, 8, 32, 32, 256, 1024]",1356
2228,"[4, 4, 4, 32, 32, 256, 1024]",1356
2229,"[2, 2, 8, 32, 32, 256, 1024]",1356
2230,"[4, 8, 16, 16, 32, 256, 1024]",1356
2231,"[4, 8, 64, 256, 1024]",1356
2232,"[2, 4, 8, 64, 256, 1024]",1358
2233,"[2, 4, 8, 32, 32, 256, 1024]",1358
2234,"[2, 2, 4, 8, 64, 256, 1024]",1360
2235,"[4, 4, 8, 64, 256, 1024]",1360
2236,"[4, 4, 8, 32, 32, 256, 1024]",1360
2237,"[2, 4, 4, 8, 64, 256, 1024]",1362
2238,"[2, 8, 8, 64, 256, 1024]",1362
2239,"[2, 2, 8, 8, 64, 256, 1024]",1364
2240,"[4, 4, 4, 8, 64, 256, 1024]",1364
2241,"[2, 2, 16, 64, 256, 1024]",1364
2242,"[4, 8, 8, 64, 256, 1024]",1364
2243,"[2, 4, 16, 64, 256, 1024]",1366
2244,"[2, 4, 8, 8, 64, 256, 1024]",1366
2245,"[2, 2, 4, 16, 64, 256, 1024]",1368
2246,"[4, 4, 16, 64, 256, 1024]",1368
2247,"[4, 4, 8, 8, 64, 256, 1024]",1368
2248,"[2, 4, 4, 16, 64, 256, 1024]",1370
2249,"[2, 8, 16, 64, 256, 1024]",1370
2250,"[2, 2, 8, 16, 64, 256, 1024]",1372
2251,"[4, 4, 4, 16, 64, 256, 1024]",1372
2252,"[4, 8, 16, 64, 256, 1024]",1372
2253,"[2, 4, 8, 16, 64, 256, 1024]",1374
2254,"[2, 2, 4, 8, 16, 64, 256, 1024]",1376
2255,"[4, 4, 8, 16, 64, 256, 1024]",1376
2256,"[2, 4, 4, 8, 16, 64, 256, 1024]",1378
2257,"[2, 8, 8, 16, 64, 256, 1024]",1378
2258,"[2, 2, 8, 8, 16, 64, 256, 1024]",1380
2259,"[4, 4, 4, 8, 16, 64, 256, 1024]",1380
2260,"[2, 2, 16, 16, 64, 256, 1024]",1380
2261,"[4, 8, 8, 16, 64, 256, 1024]",1380
2262,"[2, 4, 16, 16, 64, 256, 1024]",1382
2263,"[2, 4, 8, 8, 16, 64, 256, 1024]",1382
2264,"[2, 4, 32, 64, 256, 1024]",1382
2265,"[2, 2, 4, 32, 64, 256, 1024]",1384
2266,"[4, 4, 16, 16, 64, 256, 1024]",1384
2267,"[2, 2, 4, 16, 16, 64, 256, 1024]",1384
2268,"[4, 4, 8, 8, 16, 64, 256, 1024]",1384
2269,"[4, 4, 32, 64, 256, 1024]",1384
2270,"[2, 4, 4, 32, 64, 256, 1024]",1386
2271,"[2, 8, 32, 64, 256, 1024]",1386
2272,"[2, 4, 4, 16, 16, 64, 256, 1024]",1386
2273,"[2, 8, 16, 16, 64, 256, 1024]",1386
2274,"[2, 2, 8, 32, 64, 256, 1024]",1388
2275,"[4, 4, 4, 32, 64, 256, 1024]",1388
2276,"[4, 8, 32, 64, 256, 1024]",1388
2277,"[4, 8, 16, 16, 64, 256, 1024]",1388
2278,"[2, 4, 8, 32, 64, 256, 1024]",1390
2279,"[2, 2, 4, 8, 32, 64, 256, 1024]",1392
2280,"[4, 4, 8, 32, 64, 256, 1024]",1392
2281,"[2, 4, 4, 8, 32, 64, 256, 1024]",1394
2282,"[2, 8, 8, 32, 64, 256, 1024]",1394
2283,"[2, 2, 8, 8, 32, 64, 256, 1024]",1396
2284,"[4, 4, 4, 8, 32, 64, 256, 1024]",1396
2285,"[2, 2, 16, 32, 64, 256, 1024]",1396
2286,"[4, 8, 8, 32, 64, 256, 1024]",1396
2287,"[2, 4, 16, 32, 64, 256, 1024]",1398
2288,"[2, 4, 8, 8, 32, 64, 256, 1024]",1398
2289,"[2, 2, 4, 16, 32, 64, 256, 1024]",1400
2290,"[4, 4, 16, 32, 64, 256, 1024]",1400
2291,"[4, 4, 8, 8, 32, 64, 256, 1024]",1400
2292,"[2, 4, 4, 16, 32, 64, 256, 1024]",1402
2293,"[2, 8, 16, 32, 64, 256, 1024]",1402
2294,"[2, 2, 8, 16, 32, 64, 256, 1024]",1404
2295,"[4, 4, 4, 16, 32, 64, 256, 1024]",1404
2296,"[4, 8, 16, 32, 64, 256, 1024]",1404
2297,"[2, 4, 8, 16, 32, 64, 256, 1024]",1406
2298,"[2, 2, 4, 8, 16, 32, 64, 256, 1024]",1408
2299,"[4, 4, 8, 16, 32, 64, 256, 1024]",1408
2300,"[2, 4, 4, 8, 16, 32, 64, 256, 1024]",1410
2301,"[2, 8, 8, 16, 32, 64, 256, 1024]",1410
2302,"[2, 2, 8, 8, 16, 32, 64, 256, 1024]",1412
2303,"[4, 4, 4, 8, 16, 32, 64, 256, 1024]",1412
2304,"[2, 2, 16, 16, 32, 64, 256, 1024]",1412
2305,"[4, 8, 8, 16, 32, 64, 256, 1024]",1412
2306,"[2, 4, 16, 16, 32, 64, 256, 1024]",1414
2307,"[2, 4, 8, 8, 16, 32, 64, 256, 1024]",1414
2308,"[2, 4, 32, 32, 64, 256, 1024]",1414
2309,"[2, 2, 4, 32, 32, 64, 256, 1024]",1416
2310,"[4, 4, 16, 16, 32, 64, 256, 1024]",1416
2311,"[2, 2, 4, 16, 16, 32, 64, 256, 1024]",1416
2312,"[4, 4, 8, 8, 16, 32, 64, 256, 1024]",1416
2313,"[2, 2, 4, 64, 64, 256, 1024]",1416
2314,"[4, 4, 32, 32, 64, 256, 1024]",1416
2315,"[2, 4, 4, 64, 64, 256, 1024]",1418
2316,"[2, 4, 4, 32, 32, 64, 256, 1024]",1418
2317,"[2, 8, 32, 32, 64, 256, 1024]",1418
2318,"[2, 4, 4, 16, 16, 32, 64, 256, 1024]",1418
2319,"[2, 8, 16, 16, 32, 64, 256, 1024]",1418
2320,"[2, 4, 4, 128, 256, 1024]",1418
2321,"[2, 8, 64, 64, 256, 1024]",1418
2322,"[2, 2, 8, 128, 256, 1024]",1420
2323,"[4, 4, 4, 64, 64, 256, 1024]",1420
2324,"[2, 2, 8, 64, 64, 256, 1024]",1420
2325,"[4, 8, 32, 32, 64, 256, 1024]",1420
2326,"[4, 4, 4, 32, 32, 64, 256, 1024]",1420
2327,"[2, 2, 8, 32, 32, 64, 256, 1024]",1420
2328,"[4, 8, 16, 16, 32, 64, 256, 1024]",1420
2329,"[4, 4, 4, 128, 256, 1024]",1420
2330,"[4, 8, 64, 64, 256, 1024]",1420
2331,"[2, 4, 8, 128, 256, 1024]",1422
2332,"[2, 4, 8, 64, 64, 256, 1024]",1422
2333,"[2, 4, 8, 32, 32, 64, 256, 1024]",1422
2334,"[2, 2, 4, 8, 128, 256, 1024]",1424
2335,"[4, 4, 8, 128, 256, 1024]",1424
2336,"[4, 4, 8, 64, 64, 256, 1024]",1424
2337,"[2, 2, 4, 8, 64, 64, 256, 1024]",1424
2338,"[4, 4, 8, 32, 32, 64, 256, 1024]",1424
2339,"[2, 4, 4, 8, 128, 256, 1024]",1426
2340,"[2, 8, 8, 128, 256, 1024]",1426
2341,"[2, 4, 4, 8, 64, 64, 256, 1024]",1426
2342,"[2, 8, 8, 64, 64, 256, 1024]",1426
2343,"[2, 2, 8, 8, 128, 256, 1024]",1428
2344,"[4, 4, 4, 8, 128, 256, 1024]",1428
2345,"[2, 2, 16, 128, 256, 1024]",1428
2346,"[4, 8, 8, 128, 256, 1024]",1428
2347,"[4, 8, 8, 64, 64, 256, 1024]",1428
2348,"[2, 4, 16, 128, 256, 1024]",1430
2349,"[2, 4, 8, 8, 128, 256, 1024]",1430
2350,"[2, 2, 4, 16, 128, 256, 1024]",1432
2351,"[4, 4, 16, 128, 256, 1024]",1432
2352,"[4, 4, 8, 8, 128, 256, 1024]",1432
2353,"[2, 4, 4, 16, 128, 256, 1024]",1434
2354,"[2, 8, 16, 128, 256, 1024]",1434
2355,"[2, 2, 8, 16, 128, 256, 1024]",1436
2356,"[4, 4, 4, 16, 128, 256, 1024]",1436
2357,"[4, 8, 16, 128, 256, 1024]",1436
2358,"[2, 4, 8, 16, 128, 256, 1024]",1438
2359,"[2, 2, 4, 8, 16, 128, 256, 1024]",1440
2360,"[4, 4, 8, 16, 128, 256, 1024]",1440
2361,"[2, 4, 4, 8, 16, 128, 256, 1024]",1442
2362,"[2, 8, 8, 16, 128, 256, 1024]",1442
2363,"[2, 2, 8, 8, 16, 128, 256, 1024]",1444
2364,"[4, 4, 4, 8, 16, 128, 256, 1024]",1444
2365,"[2, 2, 16, 16, 128, 256, 1024]",1444
2366,"[4, 8, 8, 16, 128, 256, 1024]",1444
2367,"[2, 4, 16, 16, 128, 256, 1024]",1446
2368,"[2, 4, 8, 8, 16, 128, 256, 1024]",1446
2369,"[2, 4, 32, 128, 256, 1024]",1446
2370,"[2, 2, 4, 32, 128, 256, 1024]",1448
2371,"[4, 4, 16, 16, 128, 256, 1024]",1448
2372,"[2, 2, 4, 16, 16, 128, 256, 1024]",1448
2373,"[4, 4, 8, 8, 16, 128, 256, 1024]",1448
2374,"[4, 4, 32, 128, 256, 1024]",1448
2375,"[2, 4, 4, 32, 128, 256, 1024]",1450
2376,"[2, 8, 32, 128, 256, 1024]",1450
2377,"[2, 4, 4, 16, 16, 128, 256, 1024]",1450
2378,"[2, 8, 16, 16, 128, 256, 1024]",1450
2379,"[2, 2, 8, 32, 128, 256, 1024]",1452
2380,"[4, 4, 4, 32, 128, 256, 1024]",1452
2381,"[4, 8, 32, 128, 256, 1024]",1452
2382,"[4, 8, 16, 16, 128, 256, 1024]",1452
2383,"[2, 4, 8, 32, 128, 256, 1024]",1454
2384,"[2, 2, 4, 8, 32, 128, 256, 1024]",1456
2385,"[4, 4, 8, 32, 128, 256, 1024]",1456
2386,"[2, 4, 4, 8, 32, 128, 256, 1024]",1458
2387,"[2, 8, 8, 32, 128, 256, 1024]",1458
2388,"[2, 2, 8, 8, 32, 128, 256, 1024]",1460
2389,"[4, 4, 4, 8, 32, 128, 256, 1024]",1460
2390,"[2, 2, 16, 32, 128, 256, 1024]",1460
2391,"[4, 8, 8, 32, 128, 256, 1024]",1460
2392,"[2, 4, 16, 32, 128, 256, 1024]",1462
2393,"[2, 4, 8, 8, 32, 128, 256, 1024]",1462
2394,"[2, 2, 4, 16, 32, 128, 256, 1024]",1464
2395,"[4, 4, 16, 32, 128, 256, 1024]",1464
2396,"[4, 4, 8, 8, 32, 128, 256, 1024]",1464
2397,"[2, 4, 4, 16, 32, 128, 256, 1024]",1466
2398,"[2, 8, 16, 32, 128, 256, 1024]",1466
2399,"[2, 2, 8, 16, 32, 128, 256, 1024]",1468
2400,"[4, 4, 4, 16, 32, 128, 256, 1024]",1468
2401,"[4, 8, 16, 32, 128, 256, 1024]",1468
2402,"[2, 4, 8, 16, 32, 128, 256, 1024]",1470
2403,"[2, 2, 4, 8, 16, 32, 128, 256, 1024]",1472
2404,"[4, 4, 8, 16, 32, 128, 256, 1024]",1472
2405,"[2, 4, 4, 8, 16, 32, 128, 256, 1024]",1474
2406,"[2, 8, 8, 16, 32, 128, 256, 1024]",1474
2407,"[2, 2, 8, 8, 16, 32, 128, 256, 1024]",1476
2408,"[4, 4, 4, 8, 16, 32, 128, 256, 1024]",1476
2409,"[2, 2, 16, 16, 32, 128, 256, 1024]",1476
2410,"[4, 8, 8, 16, 32, 128, 256, 1024]",1476
2411,"[2, 4, 16, 16, 32, 128, 256, 1024]",1478
2412,"[2, 4, 8, 8, 16, 32, 128, 256, 1024]",1478
2413,"[2, 4, 32, 32, 128, 256, 1024]",1478
2414,"[2, 2, 4, 32, 32, 128, 256, 1024]",1480
2415,"[4, 4, 16, 16, 32, 128, 256, 1024]",1480
2416,"[2, 2, 4, 16, 16, 32, 128, 256, 1024]",1480
2417,"[4, 4, 8, 8, 16, 32, 128, 256, 1024]",1480
2418,"[2, 2, 4, 64, 128, 256, 1024]",1480
2419,"[4, 4, 32, 32, 128, 256, 1024]",1480
2420,"[2, 4, 4, 64, 128, 256, 1024]",1482
2421,"[2, 4, 4, 32, 32, 128, 256, 1024]",1482
2422,"[2, 8, 32, 32, 128, 256, 1024]",1482
2423,"[2, 4, 4, 16, 16, 32, 128, 256, 1024]",1482
2424,"[2, 8, 16, 16, 32, 128, 256, 1024]",1482
2425,"[2, 8, 64, 128, 256, 1024]",1482
2426,"[2, 2, 8, 64, 128, 256, 1024]",1484
2427,"[4, 4, 4, 64, 128, 256, 1024]",1484
2428,"[4, 8, 32, 32, 128, 256, 1024]",1484
2429,"[4, 4, 4, 32, 32, 128, 256, 1024]",1484
2430,"[2, 2, 8, 32, 32, 128, 256, 1024]",1484
2431,"[4, 8, 16, 16, 32, 128, 256, 1024]",1484
2432,"[4, 8, 64, 128, 256, 1024]",1484
2433,"[2, 4, 8, 64, 128, 256, 1024]",1486
2434,"[2, 4, 8, 32, 32, 128, 256, 1024]",1486
2435,"[2, 2, 4, 8, 64, 128, 256, 1024]",1488
2436,"[4, 4, 8, 64, 128, 256, 1024]",1488
2437,"[4, 4, 8, 32, 32, 128, 256, 1024]",1488
2438,"[2, 4, 4, 8, 64, 128, 256, 1024]",1490
2439,"[2, 8, 8, 64, 128, 256, 1024]",1490
2440,"[2, 2, 8, 8, 64, 128, 256, 1024]",1492
2441,"[4, 4, 4, 8, 64, 128, 256, 1024]",1492
2442,"[2, 2, 16, 64, 128, 256, 1024]",1492
2443,"[4, 8, 8, 64, 128, 256, 1024]",1492
2444,"[2, 4, 16, 64, 128, 256, 1024]",1494
2445,"[2, 4, 8, 8, 64, 128, 256, 1024]",1494
2446,"[2, 2, 4, 16, 64, 128, 256, 1024]",1496
2447,"[4, 4, 16, 64, 128, 256, 1024]",1496
2448,"[4, 4, 8, 8, 64, 128, 256, 1024]",1496
2449,"[2, 4, 4, 16, 64, 128, 256, 1024]",1498
2450,"[2, 8, 16, 64, 128, 256, 1024]",1498
2451,"[2, 2, 8, 16, 64, 128, 256, 1024]",1500
2452,"[4, 4, 4, 16, 64, 128, 256, 1024]",1500
2453,"[4, 8, 16, 64, 128, 256, 1024]",1500
2454,"[2, 4, 8, 16, 64, 128, 256, 1024]",1502
2455,"[2, 2, 4, 8, 16, 64, 128, 256, 1024]",1504
2456,"[4, 4, 8, 16, 64, 128, 256, 1024]",1504
2457,"[2, 4, 4, 8, 16, 64, 128, 256, 1024]",1506
2458,"[2, 8, 8, 16, 64, 128, 256, 1024]",1506
2459,"[2, 2, 8, 8, 16, 64, 128, 256, 1024]",1508
2460,"[4, 4, 4, 8, 16, 64, 128, 256, 1024]",1508
2461,"[2, 2, 16, 16, 64, 128, 256, 1024]",1508
2462,"[4, 8, 8, 16, 64, 128, 256, 1024]",1508
2463,"[2, 4, 16, 16, 64, 128, 256, 1024]",1510
2464,"[2, 4, 8, 8, 16, 64, 128, 256, 1024]",1510
2465,"[2, 4, 32, 64, 128, 256, 1024]",1510
2466,"[2, 2, 4, 32, 64, 128, 256, 1024]",1512
2467,"[4, 4, 16, 16, 64, 128, 256, 1024]",1512
2468,"[2, 2, 4, 16, 16, 64, 128, 256, 1024]",1512
2469,"[4, 4, 8, 8, 16, 64, 128, 256, 1024]",1512
2470,"[4, 4, 32, 64, 128, 256, 1024]",1512
2471,"[2, 4, 4, 32, 64, 128, 256, 1024]",1514
2472,"[2, 8, 32, 64, 128, 256, 1024]",1514
2473,"[2, 4, 4, 16, 16, 64, 128, 256, 1024]",1514
2474,"[2, 8, 16, 16, 64, 128, 256, 1024]",1514
2475,"[2, 2, 8, 32, 64, 128, 256, 1024]",1516
2476,"[4, 4, 4, 32, 64, 128, 256, 1024]",1516
2477,"[4, 8, 32, 64, 128, 256, 1024]",1516
2478,"[4, 8, 16, 16, 64, 128, 256, 1024]",1516
2479,"[2, 4, 8, 32, 64, 128, 256, 1024]",1518
2480,"[2, 2, 4, 8, 32, 64, 128, 256, 1024]",1520
2481,"[4, 4, 8, 32, 64, 128, 256, 1024]",1520
2482,"[2, 4, 4, 8, 32, 64, 128, 256, 1024]",1522
2483,"[2, 8, 8, 32, 64, 128, 256, 1024]",1522
2484,"[2, 2, 8, 8, 32, 64, 128, 256, 1024]",1524
2485,"[4, 4, 4, 8, 32, 64, 128, 256, 1024]",1524
2486,"[2, 2, 16, 32, 64, 128, 256, 1024]",1524
2487,"[4, 8, 8, 32, 64, 128, 256, 1024]",1524
2488,"[2, 4, 16, 32, 64, 128, 256, 1024]",1526
2489,"[2, 4, 8, 8, 32, 64, 128, 256, 1024]",1526
2490,"[2, 2, 4, 16, 32, 64, 128, 256, 1024]",1528
2491,"[4, 4, 16, 32, 64, 128, 256, 1024]",1528
2492,"[4, 4, 8, 8, 32, 64, 128, 256, 1024]",1528
2493,"[2, 4, 4, 16, 32, 64, 128, 256, 1024]",1530
2494,"[2, 8, 16, 32, 64, 128, 256, 1024]",1530
2495,"[2, 2, 8, 16, 32, 64, 128, 256, 1024]",1532
2496,"[4, 4, 4, 16, 32, 64, 128, 256, 1024]",1532
2497,"[4, 8, 16, 32, 64, 128, 256, 1024]",1532
2498,"[2, 4, 8, 16, 32, 64, 128, 256, 1024]",1534
2499,"[2, 2, 4, 8, 16, 32, 64, 128, 256, 1024]",1536
2500,"[4, 4, 8, 16, 32, 64, 128, 256, 1024]",1536
2501,"[2, 4, 4, 8, 16, 32, 64, 128, 256, 1024]",1538
2502,"[2, 8, 8, 16, 32, 64, 128, 256, 1024]",1538
2503,"[2, 2, 8, 8, 16, 32, 64, 128, 256, 1024]",1540
2504,"[4, 4, 4, 8, 16, 32, 64, 128, 256, 1024]",1540
2505,"[2, 2, 16, 16, 32, 64, 128, 256, 1024]",1540
2506,"[4, 8, 8, 16, 32, 64, 128, 256, 1024]",1540
2507,"[2, 4, 16, 16, 32, 64, 128, 256, 1024]",1542
2508,"[2, 4, 8, 8, 16, 32, 64, 128, 256, 1024]",1542
2509,"[2, 4, 32, 32, 64, 128, 256, 1024]",1542
2510,"[2, 2, 4, 32, 32, 64, 128, 256, 1024]",1544
2511,"[4, 4, 16, 16, 32, 64, 128, 256, 1024]",1544
2512,"[2, 2, 4, 16, 16, 32, 64, 128, 256, 1024]",1544
2513,"[4, 4, 8, 8, 16, 32, 64, 128, 256, 1024]",1544
2514,"[2, 2, 4, 64, 64, 128, 256, 1024]",1544
2515,"[4, 4, 32, 32, 64, 128, 256, 1024]",1544
2516,"[2, 4, 4, 64, 64, 128, 256, 1024]",1546
2517,"[2, 4, 4, 32, 32, 64, 128, 256, 1024]",1546
2518,"[2, 8, 32, 32, 64, 128, 256, 1024]",1546
2519,"[2, 4, 4, 16, 16, 32, 64, 128, 256, 1024]",1546
2520,"[2, 8, 16, 16, 32, 64, 128, 256, 1024]",1546
2521,"[2, 4, 4, 128, 128, 256, 1024]",1546
2522,"[2, 8, 64, 64, 128, 256, 1024]",1546
2523,"[2, 2, 8, 128, 128, 256, 1024]",1548
2524,"[4, 4, 4, 64, 64, 128, 256, 1024]",1548
2525,"[2, 2, 8, 64, 64, 128, 256, 1024]",1548
2526,"[4, 8, 32, 32, 64, 128, 256, 1024]",1548
2527,"[4, 4, 4, 32, 32, 64, 128, 256, 1024]",1548
2528,"[2, 2, 8, 32, 32, 64, 128, 256, 1024]",1548
2529,"[4, 8, 16, 16, 32, 64, 128, 256, 1024]",1548
2530,"[2, 2, 8, 256, 256, 1024]",1548
2531,"[4, 4, 4, 128, 128, 256, 1024]",1548
2532,"[4, 8, 64, 64, 128, 256, 1024]",1548
2533,"[2, 4, 8, 256, 256, 1024]",1550
2534,"[2, 4, 8, 128, 128, 256, 1024]",1550
2535,"[2, 4, 8, 64, 64, 128, 256, 1024]",1550
2536,"[2, 4, 8, 32, 32, 64, 128, 256, 1024]",1550
2537,"[2, 4, 8, 512, 1024]",1550
2538,"[2, 2, 4, 8, 512, 1024]",1552
2539,"[4, 4, 8, 256, 256, 1024]",1552
2540,"[2, 2, 4, 8, 256, 256, 1024]",1552
2541,"[4, 4, 8, 128, 128, 256, 1024]",1552
2542,"[2, 2, 4, 8, 128, 128, 256, 1024]",1552
2543,"[4, 4, 8, 64, 64, 128, 256, 1024]",1552
2544,"[2, 2, 4, 8, 64, 64, 128, 256, 1024]",1552
2545,"[4, 4, 8, 32, 32, 64, 128, 256, 1024]",1552
2546,"[4, 4, 8, 512, 1024]",1552
2547,"[2, 4, 4, 8, 512, 1024]",1554
2548,"[2, 8, 8, 512, 1024]",1554
2549,"[2, 4, 4, 8, 256, 256, 1024]",1554
2550,"[2, 8, 8, 256, 256, 1024]",1554
2551,"[2, 4, 4, 8, 128, 128, 256, 1024]",1554
2552,"[2, 8, 8, 128, 128, 256, 1024]",1554
2553,"[2, 4, 4, 8, 64, 64, 128, 256, 1024]",1554
2554,"[2, 8, 8, 64, 64, 128, 256, 1024]",1554
2555,"[2, 2, 8, 8, 512, 1024]",1556
2556,"[4, 4, 4, 8, 512, 1024]",1556
2557,"[2, 2, 16, 512, 1024]",1556
2558,"[4, 8, 8, 512, 1024]",1556
2559,"[4, 8, 8, 256, 256, 1024]",1556
2560,"[4, 4, 4, 8, 256, 256, 1024]",1556
2561,"[2, 2, 8, 8, 256, 256, 1024]",1556
2562,"[2, 2, 16, 256, 256, 1024]",1556
2563,"[4, 8, 8, 128, 128, 256, 1024]",1556
2564,"[4, 4, 4, 8, 128, 128, 256, 1024]",1556
2565,"[2, 2, 8, 8, 128, 128, 256, 1024]",1556
2566,"[2, 2, 16, 128, 128, 256, 1024]",1556
2567,"[4, 8, 8, 64, 64, 128, 256, 1024]",1556
2568,"[2, 4, 16, 512, 1024]",1558
2569,"[2, 4, 8, 8, 512, 1024]",1558
2570,"[2, 4, 8, 8, 256, 256, 1024]",1558
2571,"[2, 4, 16, 256, 256, 1024]",1558
2572,"[2, 4, 8, 8, 128, 128, 256, 1024]",1558
2573,"[2, 4, 16, 128, 128, 256, 1024]",1558
2574,"[2, 2, 4, 16, 512, 1024]",1560
2575,"[4, 4, 16, 512, 1024]",1560
2576,"[4, 4, 8, 8, 512, 1024]",1560
2577,"[4, 4, 16, 256, 256, 1024]",1560
2578,"[4, 4, 8, 8, 256, 256, 1024]",1560
2579,"[2, 2, 4, 16, 256, 256, 1024]",1560
2580,"[4, 4, 16, 128, 128, 256, 1024]",1560
2581,"[2, 4, 4, 16, 512, 1024]",1562
2582,"[2, 8, 16, 512, 1024]",1562
2583,"[2, 4, 4, 16, 256, 256, 1024]",1562
2584,"[2, 8, 16, 256, 256, 1024]",1562
2585,"[2, 2, 8, 16, 512, 1024]",1564
2586,"[4, 4, 4, 16, 512, 1024]",1564
2587,"[4, 8, 16, 512, 1024]",1564
2588,"[4, 8, 16, 256, 256, 1024]",1564
2589,"[2, 4, 8, 16, 512, 1024]",1566
2590,"[2, 2, 4, 8, 16, 512, 1024]",1568
2591,"[4, 4, 8, 16, 512, 1024]",1568
2592,"[2, 4, 4, 8, 16, 512, 1024]",1570
2593,"[2, 8, 8, 16, 512, 1024]",1570
2594,"[2, 2, 8, 8, 16, 512, 1024]",1572
2595,"[4, 4, 4, 8, 16, 512, 1024]",1572
2596,"[2, 2, 16, 16, 512, 1024]",1572
2597,"[4, 8, 8, 16, 512, 1024]",1572
2598,"[2, 4, 16, 16, 512, 1024]",1574
2599,"[2, 4, 8, 8, 16, 512, 1024]",1574
2600,"[2, 4, 32, 512, 1024]",1574
2601,"[2, 2, 4, 32, 512, 1024]",1576
2602,"[4, 4, 16, 16, 512, 1024]",1576
2603,"[2, 2, 4, 16, 16, 512, 1024]",1576
2604,"[4, 4, 8, 8, 16, 512, 1024]",1576
2605,"[4, 4, 32, 512, 1024]",1576
2606,"[2, 4, 4, 32, 512, 1024]",1578
2607,"[2, 8, 32, 512, 1024]",1578
